,Date,Text
3073,2017-08-23 17:28:56,"due to the typhoon hato, the following public transport services in hong kong have been affected:    a) bus services:    1. nwfb/ctb: most nwfb & citybus daytime routes will gradually resume limited service from 5:00pm, except the following routes:  1. nwfb: 9, 13, 14, 15, 15c, 18, 23, 42c, 63, 66, 78, 82m, 101x, 106p, 601p, 641, 680x, 682a, 682b, 682c, 792m, 796p, 798a, 798b, 971, 980x, h1;  2. ctb: 1p, 6, 6a, 6x, 12a, 12m, 37b (special trip from exchange square), 40, 41a, 43m, 70, 70a, 72, 73, 76, 102p, 107, 107p, 118p, 260, 621, 681p, 973, 981p, 182x, 307p, 678, 930a, 962, 962b(special trip from hennessy road), 962c, 967x, 969a, 969b, 969c, x962, e21c, e22c, e22p, e22x, r8    2. kmb: daytime routes gradually resume service from 5:00pm, except the following routes:  5a, 40p, 43c, 48p, 234c, 934, 935, 936, 5p, 5x, 13s, 15x, 91p, 98p, 98s, 101x, 106p, 107p, 224x, 290b, 290x, 601p, 603p, 619x, 621, 641, 43p, 46p, 48p, 74b, 82p, 83s, 87s, 182x, 270b, 274p, 274x, 271b, 271x, 277p, 286c, 373, 678, 680x, 681p, 980x, 981p, t277, 58p, 59a, 61m, 69c, 258p, 258x, 259x, 260c, 267x, 269p, 960a, 960b, 968x, b1, 52x, 53, 54, 61m, 75k, 76k, 77k, 78k, 94, 99, 251b, 276, 299x    3. lwb: except for e32a, e34p, s64c, s64p, r8, r33 and r42, all other routes will gradually resume service from 5:00 pm.    4. nlb:  (a) routes 37, 38, 34, 36, 37h, 37m, b2 and b2p gradually resume service from 4:30 pm;  (b) routes 1, 2, 3m, 4, 11, 21, 23 and a35 are still suspended.    b) mtr: a limited rail service will operate at 10-15 minute intervals on the underground sections of the railway as long as conditions are safe. rail service on open or above ground sections will be resumed when it is safe to do so, however, the frequency may be limited. rail & bus service arrangements are as follows:  i) tsuen wan line: 10-minute intervals;  ii) kwun tong line: 10-minute intervals;  iii) island line: 10-minute intervals;  iv) south island line: 10-minute intervals;  v) tseung kwan o line:  i. north point station - po lam station: 10-minute intervals;  ii. tiu keng leng station - lohas park station: 15-minute intervals;  vi) tung chung line: 10-minute intervals;  vii) disneyland resort line: 15-minute intervals;  viii) airport express: 10-minute intervals;  ix) east rail line:  i. hung hom station - lo wu station: 10-minute intervals;  ii. hung hom station - lok ma chau station: 20-minute intervals;  x) west rail line: 10-minute intervals;  xi) ma on shan line: 10-minute intervals;  xii) light rail: 15-minute intervals;  xiii) mtr bus: 15-30-minute intervals.    c) ferry services:  the following route will resume services shortly:  - new world first ferry (central - cheung chau) will gradually resume services from 5:35 pm onwards.  - coral sea (kwun tong- sai wan ho): first sail to sai wan ho at 5:18 pm; first sail to kwun tong at 5:33 pm  - coral sea (sai wan ho – sam ka tsuen): first sail to sai wan ho at 5:30 pm; first sail to sam ka tsuen at 5:45 pm  - hong kong and kowloon ferry - central - sok kwu wan, central – yung shue wan, and central – peng chau will gradually resume service at 6:00 pm    the other ferry services are still suspended.    waterborne public transport services may still be affected by weather and sea  conditions. members of the public are advised to pay attention to radio / tv  announcements on the latest traffic and public transport    d) tram services: tram services have gradually resumed normal: 1.	from shau kei wan to western market: 05:20 pm; 2.	from shau kei wan to happy valley: 05:20 pm; 3.	from kennedy town to happy valley: 05:20 pm; 4.	from whitty street to north point: 05:20 pm; 5.	from whitty street to causeway bay: 05:20 pm.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3074,2017-08-23 17:42:32,"due to damage or obstruction of some ferry piers, the following seven ferry services will suspended for a longer period after typhoon has been lowered to no. 3, the 7 ferry services including:  1.	central – mui wo 2.	interislands 3.	north point – hung hom 4.	north point – kowloon city 5.	tuen mun – tung chung – sha lo wan – tai o 6.	north point – kwun tong (via kai tak) 7.	ping chau – hei ling chau  members of the public are advised to pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3075,2017-08-23 17:42:32,"due to fallen trees, dangerous scaffoldings or fallen scaffoldings, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	all lanes of chai wan kok street eastbound near pun shan street; 3.	all lanes of queensway cotton tree drive bound near hong kong park; 4.	all lanes of west kowloon highway lai cheung road bound near tai kok tsui ventilation building; 5.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 6.	all lanes of argyle street tai kok tsui bound near shanghai street; 7.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 8.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 9.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 10.	all lanes of repulse bay road both bounds near repulse bay road house no.  5; 11.	all lanes of canton road tsim sha tsui pier bound near haiphong road; 12.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 13.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 14.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 15.	all lanes of peak road both bounds near peak road house no. 28; 16.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 17.	the slow lane of island eastern corridor chai wan bound near tai koo shing.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3076,2017-08-23 18:06:14,"lantau link temporary traffic arrangements cancellation: the stage 1 temporary traffic arrangements which were implemented before in the lantau link are cancelled.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3077,2017-08-23 18:26:14,"due to fallen trees, dangerous scaffoldings or fallen scaffoldings, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	all lanes of chai wan kok street eastbound near pun shan street; 3.	all lanes of queensway cotton tree drive bound near hong kong park; 4.	all lanes of west kowloon highway lai cheung road bound near tai kok tsui ventilation building; 5.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 6.	all lanes of argyle street tai kok tsui bound near shanghai street; 7.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 8.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 9.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 10.	all lanes of repulse bay road both bounds near repulse bay road house no.  5; 11.	all lanes of canton road tsim sha tsui pier bound near haiphong road; 12.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 13.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 14.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 15.	all lanes of peak road both bounds near peak road house no. 28; 16.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 17.	the slow lane of island eastern corridor chai wan bound near tai koo shing; and 18.	all lanes of arbuthnot road both bounds between hollywood road and caine road.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3078,2017-08-23 18:26:14,"due to the typhoon hato, the following public transport services in hong kong have been affected:    a) bus services:    1. nwfb/ctb: most nwfb & citybus daytime routes gradually resume limited service from 5:00pm, except the following routes:  1. nwfb: 9, 13, 14, 15, 15c, 18, 23, 42c, 63, 66, 78, 82m, 101x, 106p, 601p, 641, 680x, 682a, 682b, 682c, 792m, 796p, 798a, 798b, 971, 980x, h1;  2. ctb: 1p, 6, 6a, 6x, 12a, 12m, 37b (special trip from exchange square), 40, 41a, 43m, 70, 70a, 72, 73, 76, 102p, 107, 107p, 118p, 260, 621, 681p, 973, 981p, 182x, 307p, 678, 930a, 962, 962b(special trip from hennessy road), 962c, 967x, 969a, 969b, 969c, x962, e21c, e22c, e22p, e22x, r8    2. kmb: daytime routes gradually resume service from 5:00pm, except the following routes:  5a, 40p, 43c, 48p, 234c, 934, 935, 936, 5p, 5x, 13s, 15x, 91p, 98p, 98s, 101x, 106p, 107p, 224x, 290b, 290x, 601p, 603p, 619x, 621, 641, 43p, 46p, 48p, 74b, 82p, 83s, 87s, 182x, 270b, 274p, 274x, 271b, 271x, 277p, 286c, 373, 678, 680x, 681p, 980x, 981p, t277, 58p, 59a, 61m, 69c, 258p, 258x, 259x, 260c, 267x, 269p, 960a, 960b, 968x, b1, 52x, 53, 54, 61m, 75k, 76k, 77k, 78k, 94, 99, 251b, 276, 299x    3. lwb: except for e32a, e34p, s64c, s64p, r8, r33 and r42, all other routes will gradually resume service from 5:00 pm.    4. nlb:  (a) routes 37, 38, 34, 36, 37h, 37m, b2 and b2p gradually resume service from 4:30 pm;  (b) routes 1, 2, 3m, 4, 11, 21, 23 and a35 are still suspended.    b) mtr: rail & bus service arrangements are as follows:  i) tsuen wan line: 4-minute intervals;  ii) kwun tong line: 4-minute intervals;  iii) island line: 4-minute intervals;  iv) south island line: 5-minute intervals;  v) tseung kwan o line:  i. north point station - po lam station: 4-minute intervals;  ii. tiu keng leng station - lohas park station: 12-minute intervals;  vi) tung chung line: 8-minute intervals;  vii) disneyland resort line: 10-minute intervals;  viii) airport express: 10-minute intervals;  ix) east rail line:  i. hung hom station - lo wu station: 5-minute intervals;  ii. hung hom station - lok ma chau station: 15-minute intervals;  x) west rail line: 6-minute intervals;  xi) ma on shan line: 6-minute intervals;  xii) light rail: 8-15-minute intervals;  xiii) mtr bus: 5-20-minute intervals.    c) ferry services:  the following routes have gradually resumed service:  - new world first ferry (central - cheung chau)  - coral sea (kwun tong- sai wan ho)  - coral sea (sai wan ho – sam ka tsuen)    the following routes will resume services shortly:  - hong kong and kowloon ferry - central - sok kwu wan, central – yung shue wan, and central – peng chau gradually resume service at 6:00 pm  - tsui wah (aberdeen – cheung chau): will gradually resume service at 6:30 pm  - tsui wah (aberdeen – yung shue wan): will gradually resume service at 7:30 pm  - chuen kee ferry (aberdeen - sok kwu wan): gradually resume service at 6:00 pm  - star ferry (central- tsim sha tsui and wan chai – tsim sha tsui): will gradually resume service at 6:50 pm  - discovery bay ferry (discovery bay – central): gradually resume service at 6:00 pm  - park island ferry (park island- central): gradually resume service at 6:00 pm    due to damage or obstruction of some ferry piers, the following seven ferry services will suspended for a longer period after typhoon has been lowered to no. 3, the 7 ferry services including:  1. central – mui wo  2. interislands  3. north point – hung hom  4. north point – kowloon city  5. tuen mun – tung chung – sha lo wan – tai o  6. north point – kwun tong (via kai tak)  7. ping chau – hei ling chau    due to damage of mui wo ferry pier, ferry service between mui wo and central cannot be resumed in a short period of time, passengers please use nlb route no. 3m plying between mui wo and tung chung.    members of the public are advised to pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    the other ferry services are still suspended.    waterborne public transport services may still be affected by weather and sea  conditions. members of the public are advised to pay attention to radio / tv announcements on the latest traffic and public transport    d) tram services: tram services have gradually resumed normal:  1. from shau kei wan to western market: 05:20 pm;  2. from shau kei wan to happy valley: 05:20 pm;  3. from kennedy town to happy valley: 05:20 pm;  4. from whitty street to north point: 05:20 pm;  5. from whitty street to causeway bay: 05:20 pm."
3079,2017-08-23 18:44:21,"due to fallen trees, dangerous scaffoldings or fallen scaffoldings, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	all lanes of chai wan kok street eastbound near pun shan street; 3.	all lanes of west kowloon highway lai cheung road bound near tai kok tsui ventilation building; 4.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 5.	all lanes of argyle street tai kok tsui bound near shanghai street; 6.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 7.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 8.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 9.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 10.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 11.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 12.	all lanes of peak road both bounds near peak road house no. 28; 13.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 14.	the slow lane of island eastern corridor chai wan bound near tai koo shing; and 15.	all lanes of arbuthnot road both bounds between hollywood road and caine road.  due to fallen tree, the one-lane-two-way traffic arrangement is implemented at the following road sections: 1.	repulse bay road near repulse bay road house no. 5.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3080,2017-08-23 19:20:46,"due to fallen trees, dangerous scaffoldings, fallen scaffoldings or landslide, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	all lanes of chai wan kok street eastbound near pun shan street; 3.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 4.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 5.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 6.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 7.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 8.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 9.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 10.	all lanes of peak road both bounds near peak road house no. 28; 11.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 12.	the slow lane of island eastern corridor chai wan bound near tai koo shing; and 13.	all lanes of arbuthnot road both bounds between hollywood road and caine road; 14.	all lanes of tung lo wan road both bounds between causeway road and eastern hospital road; and 15.	all lanes of caroline hill road both bounds between link road and stadium path.  due to fallen tree, the one-lane-two-way traffic arrangement is implemented at the following road sections: 1.	repulse bay road near repulse bay road house no. 5.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3081,2017-08-23 19:36:14,"i) inner harbour ferry services:    a) the following routes have gradually resumed service:  1. coral sea: kwun tong- sai wan ho  2. coral sea: sai wan ho – sam ka tsuen  3. star ferry: central- tsim sha tsui and wan chai – tsim sha tsui    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following three ferry services are still suspended for a longer period after typhoon has been lowered to no. 1, the 3 ferry services including:  1. north point – hung hom  2. north point – kowloon city  3. north point – kwun tong (via kai tak)    passengers please use road and rail based transport, and pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    ii) outlying islands ferry services:    a) the following routes have gradually resumed service:  1. new world first ferry: central - cheung chau  2. hong kong and kowloon ferry: central - sok kwu wan  3. hong kong and kowloon ferry: central – yung shue wan  4. hong kong and kowloon ferry: central – peng chau  5. tsui wah: aberdeen – cheung chau  6. tsui wah: aberdeen –yung shue wan  7. chuen kee ferry: aberdeen - sok kwu wan  8. discovery bay ferry: discovery bay – central  9. park island ferry: park island- central    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following three ferry services are still suspended for a longer period after typhoon has been lowered to no. 1, the three ferry services including:  1. central – mui wo*  2. inter- islands  3. tuen mun – tung chung – sha lo wan – tai o    *due to damage of mui wo ferry pier, ferry service between mui wo and central cannot be resumed in a short period of time, passengers please use nlb route no. 3m plying between mui wo and tung chung, and special route no. 11 plying between tong fuk and tung chung.    members of the public are advised to pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    waterborne public transport services may still be affected by weather and sea conditions. members of the public are advised to pay attention to radio / tv announcements on the latest traffic and public transport news updates."
3082,2017-08-23 19:54:57,"due to fallen trees, dangerous scaffoldings, fallen scaffoldings or landslide, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 3.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 4.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 5.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 6.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 7.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 8.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 9.	all lanes of peak road both bounds near peak road house no. 28; 10.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 11.	the slow lane of island eastern corridor chai wan bound near tai koo shing; and 12.	all lanes of arbuthnot road both bounds between hollywood road and caine road; 13.	all lanes of caroline hill road both bounds between link road and stadium path.  due to fallen tree, the one-lane-two-way traffic arrangement is implemented at the following road sections: 1.	repulse bay road near repulse bay road house no. 5.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3083,2017-08-23 19:54:57,"due to the typhoon hato, the following public transport services in hong kong have been affected:    a) bus services:    1. nwfb/ctb: most nwfb & citybus daytime routes have gradually resumed limited service, except the following routes:  i) nwfb: 9, 13, 14, 15, 18, 42c, 63, 66, 82m, 101x, 106p, 601p, 641, 680x, 682a, 682b, 682c, 796p, 798a, 798b, 971, 980x, h1;  ii) ctb: 1p, 6, 6a, 6x, 12a, 12m, 37b(special trip from exchange square), 40, 41a, 43m, 70a, 73, 76 102p, 107p, 118p, 182x, 260, 307p, 681p, 930a, 962, 962b(special trip from hennessy road), 962c, 967x, 969a, 969b, 969c, 973, 981p, x962, e21c, e22c, e22p, e22x, r8,    2. kmb and lwb: most of the daytime routes have gradually resumed service, except the following routes:  5a, 5p, 5x, 6p, 13s, 15x, 40p, 41p, 43c, 43p, 46p, 48p, 51, 53, 54, 58p, 59a, 69c, 74b, 76k, 77k, 78k, 82p, 83s, 87s, 91p, 94, 98p, 99, 98s, 101x, 106p, 107p, 182x, 224x, 234c, 251b, 258p, 258x, 259x, 260c, 267x, 269p, 960a, 270b, 274p, 274x, 271b, 271x, 276, 277p, 286c, 290b, 290x, 299x, 307p, 373, 601p, 603p, 619x, 621, 641, 678, 680x, 681p, 934, 934a, 935, 936, 960b, 968x 980x, 981p, t277, b1, e32a, e34p, s64c, s64p, r8, r33, r42    3. nlb:  (a) routes 4, 34, 36, 37, 37h, 37m, 38, a35, b2 and b2p have resumed normal;  (b) route 3m has gradually resumed normal since 05:50 pm;  (c) routes 2, 21, 23 are still suspended;  (d) route 11 is truncated to operate as a circular route between tung chung and tong fuk;  (e) route 1 is truncated to operate as a circular route between mui wo and tong fuk.    b) mtr:  rail & bus service arrangements are as follows:  i) tsuen wan line: 4-minute intervals;  ii) kwun tong line: 4-minute intervals;  iii) island line: 4-minute intervals;  iv) south island line: 5-minute intervals;  v) tseung kwan o line:  i. north point station - po lam station: 4-minute intervals;  ii. tiu keng leng station - lohas park station: 12-minute intervals;  vi) tung chung line: 8-minute intervals;  vii) disneyland resort line: 10-minute intervals;  viii) airport express: 10-minute intervals;  ix) east rail line:  i. hung hom station - lo wu station: 5-minute intervals;  ii. hung hom station - lok ma chau station: 15-minute intervals;  x) west rail line: 6-minute intervals;  xi) ma on shan line: 6-minute intervals;  xii) light rail: 8-15-minute intervals;  xiii) mtr bus: 5-20-minute intervals.    c) ferry services:  i) inner harbour ferry services:    a) the following routes have gradually resumed service:  1. coral sea: kwun tong- sai wan ho  2. coral sea: sai wan ho – sam ka tsuen  3. star ferry: central- tsim sha tsui and wan chai – tsim sha tsui    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following three ferry services are still suspended for a longer period after typhoon has been lowered to no. 1, the three ferry services including:  1. north point – hung hom  2. north point – kowloon city  3. north point – kwun tong (via kai tak)    passengers please use road and rail based transport, and pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    ii) outlying islands ferry services:    a) the following routes have gradually resumed service:  1. new world first ferry: central - cheung chau  2. hong kong and kowloon ferry: central - sok kwu wan  3. hong kong and kowloon ferry: central – yung shue wan  4. hong kong and kowloon ferry: central – peng chau  5. tsui wah: aberdeen – cheung chau  6. tsui wah: aberdeen –yung shue wan  7. chuen kee ferry: aberdeen - sok kwu wan  8. discovery bay ferry: discovery bay – central  9. park island ferry: park island- central    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following three ferry services are still suspended for a longer period after typhoon has been lowered to no. 1, the 3 ferry services including:  1. central – mui wo*  2. inter- islands  3. tuen mun – tung chung – sha lo wan – tai o    *due to damage of mui wo ferry pier, ferry service between mui wo and central cannot be resumed in a short period of time, passengers please use nlb route no. 3m plying between mui wo and tung chung, and special route no. 11 plying between tong fuk and tung chung.    members of the public are advised to pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    waterborne public transport services may still be affected by weather and sea conditions. members of the public are advised to pay attention to radio / tv  announcements on the latest traffic and public transport news updates.    d) tram services: tram services have gradually resumed normal:  1. from shau kei wan to western market: 05:20 pm;  2. from shau kei wan to happy valley: 05:20 pm;  3. from kennedy town to happy valley: 05:20 pm;  4. from whitty street to north point: 05:20 pm;  5. from whitty street to causeway bay: 05:20 pm."
3084,2017-08-23 20:33:14,"due to fallen trees, dangerous scaffoldings, fallen scaffoldings or landslide, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 3.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 4.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 5.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 6.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 7.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 8.	the lane no. 1, 2 and 3 of kwun tong road yau tong bound near kai tak mansion; 9.	all lanes of peak road both bounds near peak road house no. 28; 10.	part of the lane of lung cheung road tai hom road bound near po kong village road; and 11.	the slow lane of island eastern corridor chai wan bound near tai koo shing; and 12.	all lanes of arbuthnot road both bounds between hollywood road and caine road; 13.	all lanes of caroline hill road both bounds between link road and stadium path; 14.	part of the lanes of lok ma chau road near ha wan tsuen; 15.	part of the lanes of south lantau road near shui hau; and 16.	part of the lanes of tai o road between tai o and sham wat road.  due to fallen tree, the one-lane-two-way traffic arrangement is implemented at the following road sections: 1.	repulse bay road near repulse bay road house no. 5.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3085,2017-08-23 20:43:56,"i) inner harbour ferry services:    a) the following routes have gradually resumed service:  1. coral sea: kwun tong- sai wan ho  2. coral sea: sai wan ho – sam ka tsuen  3. star ferry: central- tsim sha tsui and wan chai – tsim sha tsui    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following three ferry services are still suspended for a longer period after typhoon has been lowered to no. 1, the three ferry services including:  1. north point – hung hom  2. north point – kowloon city  3. north point – kwun tong (via kai tak)    passengers please use road and rail based transport, and pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    ii) outlying islands ferry services:    a) the following routes have gradually resumed service:  1. new world first ferry: central - cheung chau  2. new world first ferry: central – mui wo  3. hong kong and kowloon ferry: central - sok kwu wan  4. hong kong and kowloon ferry: central – yung shue wan  5. hong kong and kowloon ferry: central – peng chau  6. tsui wah: aberdeen – cheung chau  7. tsui wah: aberdeen –yung shue wan  8. chuen kee ferry: aberdeen - sok kwu wan  9. discovery bay ferry: discovery bay – central  10. park island ferry: park island- central    b) the following routes are still suspended:    due to damage or obstruction of some ferry piers, the following two ferry services are still suspended for a longer period, the two ferry services including:  1. new world first ferry: inter- islands  2. fortune ferry: tuen mun – tung chung – sha lo wan – tai o    members of the public are advised to pay attention to announcements of government and ferry operators, relevant government departments is following up the matter so that the service could be resumed as soon as possible.    waterborne public transport services may still be affected by weather and sea conditions. members of the public are advised to pay attention to radio / tv  announcements on the latest traffic and public transport news updates."
3086,2017-08-23 21:17:50,"due to fallen trees, dangerous scaffoldings, fallen scaffoldings or landslide, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 3.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 4.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 5.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 6.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 7.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 8.	the lane no. 1 of kwun tong road yau tong bound near kai tak mansion; 9.	all lanes of peak road both bounds near peak road house no. 28; 10.	part of the lane of lung cheung road tai hom road bound near po kong village road;  11.	the slow lane of island eastern corridor chai wan bound near tai koo shing; 12.	all lanes of caroline hill road both bounds between link road and stadium path; 13.	part of the lanes of lok ma chau road near ha wan tsuen; 14.	part of the lanes of south lantau road near shui hau; and 15.	part of the lanes of tai o road between tai o and sham wat road.  due to fallen tree, the one-lane-two-way traffic arrangement is implemented at the following road sections: 1.	repulse bay road near repulse bay road house no. 5.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
3087,2017-08-23 22:13:46,"due to fallen trees, dangerous scaffoldings, fallen scaffoldings or landslide, the following road sections are closed to all traffic: 1.	all lanes of pun shan street southbound between chai wan kok street and sha tsui road; 2.	part of the lanes of lung cheung road tsuen wan bound near chak on estate; 3.	the only lane of the underpass leading from chatham road north (kwun tong bound) onto gillies avenue south; 4.	the middle and slow lanes of san tin highway yuen long bound near fairview park; 5.	the lane no. 3 and 4 of prince edward road east mong kok bound near king tai street; 6.	all lanes of marsh road at-grade and flyover (both bounds) between lockhart road and gloucester road; 7.	all lanes of gloucester road service road (westbound) between canal road west and marsh road; 8.	the lane no. 1 of kwun tong road yau tong bound near kai tak mansion; 9.	all lanes of peak road both bounds near peak road house no. 28; 10.	part of the lane of lung cheung road tai hom road bound near po kong village road;  11.	the slow lane of island eastern corridor chai wan bound near tai koo shing; 12.	all lanes of caroline hill road both bounds between link road and stadium path; 13.	part of the lanes of lok ma chau road near ha wan tsuen; 14.	part of the lanes of south lantau road near shui hau; 15.	part of the lanes of tai o road between tai o and sham wat road; 16.	the only lane of choi ha road eastbound between jordan valley north road and chun wah road; 17.	part of the lanes of stubbs road; 18.	part of the lanes of repulse bay road; 19.	part of the lanes of island road; 20.	part of the lanes of stanley gap road; 21.	part of the lanes of tai tam road; 22.	part of the lanes of shek o road; 23.	part of the lanes of robinson road; 24.	part of the lanes of macdonnell road; and 25.	part of the lanes of nam fung road.  ********************  transport department has launched the ""etraffic news"" mobile application for disseminating the latest traffic news. for major incidents, messages will also be sent through ""govhk notifications"". please download it from google play or app store."
